chr,start,end,methylation_level
19,46077127,46077713,0.020890725436179973
19,46296796,46297346,0.3066964285714286
19,46303741,46304360,0.9820629159104658
19,46346928,46347421,0.0
19,46412054,46412545,0.6177144435617982
19,46413330,46413579,0.0774431818181818
19,46428811,46429092,0.0202020202020202
19,46471300,46471816,0.09794819757600004
19,46487969,46488186,0.0
19,46493070,46495180,0.14069328951118126
19,46495771,46496033,0.00606060606060606
19,46513591,46513861,0.04786324786324783
19,46600529,46601607,0.005664062499999997
19,46623525,46624221,0.9678273809523809
19,46634523,46634813,0.015710495283018863
19,46638588,46639700,0.0
19,46648511,46649868,0.5156860121204461
19,46660629,46661526,0.0
19,46678426,46678636,0.707936507936508
19,46693881,46694143,1.0
19,46710806,46711047,0.9824846148644079
19,46713816,46714298,0.0
19,46745984,46746691,0.0
19,46755552,46756967,0.7657949220878282
19,46787328,46788726,0.0022727272727272726
19,46850357,46850893,0.005289582212659132
19,46860100,46861545,0.0
19,47004049,47004435,0.4914529914529915
19,47019647,47021933,0.020999290564507948
19,47035903,47036209,0.002976190476190475
19,47045193,47046236,0.9121732026143791
19,47048129,47048879,0.0
19,47111151,47111404,0.011728395061728384
19,47112698,47113130,0.0
19,47113417,47113844,0.0
19,47130654,47131107,0.004201680672268905
19,47226060,47226776,0.0
19,47228120,47228458,0.0
19,47230203,47231549,0.00856956663408276
19,47239468,47239993,0.0
19,47244106,47244458,0.0
19,47256391,47257759,0.05557429582603902
19,47264661,47264942,1.0
19,47273113,47275483,0.0
19,47349043,47349721,0.009157509157509144
19,47406850,47407331,0.0802139037433155
19,47418994,47419520,0.0
19,47430038,47430570,0.021157870262729594
19,47447612,47448309,0.09818343421284596
19,47456848,47457560,0.7320954907161804
19,47465834,47466262,0.9861111111111112
19,47514460,47515525,0.01135037348272642
19,47544539,47545905,0.49133071789321786
19,47572711,47573620,0.30939032851239384
19,47600240,47600829,0.005494505494505493
19,47608094,47610428,0.002019230769230768
19,47679846,47681144,0.945054945054945
19,47701272,47702519,0.9607843137254901
19,47716574,47717041,0.9933155080213903
19,47725815,47726250,1.0
19,47740893,47741436,0.9840934771443246
19,47743375,47743857,0.0
19,47745472,47745853,0.0
19,47778328,47779094,0.004329004329004329
19,47860303,47860903,0.4617438192743485
19,48061812,48062067,0.5346623343555902
19,48137461,48137757,0.9326923076923077
19,48170072,48170878,0.0
19,48171808,48172095,0.961038961038961
19,48194643,48195412,0.79544911610129
19,48203912,48204204,0.0
19,48271298,48272084,0.08333333333333333
19,48291096,48291470,0.005681818181818182
19,48321272,48322236,0.002777777777777775
19,48330137,48330463,0.0
19,48333884,48334292,0.006063196063196045
19,48363931,48364350,0.0
19,48398222,48398866,0.0007843137254901933
19,48404919,48405340,0.989010989010989
19,48414858,48415083,0.0
19,48415916,48416155,0.0272688310296796
19,48442543,48444379,0.3718549826316626
19,48445777,48446185,0.0025510204081632642
19,48452739,48453029,0.9950980392156863
19,48461745,48462535,0.5286832203414864
19,48468968,48469900,0.0
19,48480305,48480918,0.17453188259109312
19,48485053,48485268,0.9666666666666667
19,48491093,48491535,0.0
19,48493039,48494091,0.003731343283582075
19,48501256,48501623,0.02776470588235294
19,48511354,48511565,0.0
19,48513480,48513950,0.0
19,48558288,48558512,0.1743503080401476
19,48619020,48619666,0.0007168458781362
19,48624131,48624463,0.0
19,48625966,48626306,1.0
19,48629346,48631034,0.6897110910479894
19,48635571,48636144,0.003223852425811431
19,48636899,48637874,0.0012077294685990305
19,48661498,48662036,0.7663690476190477
19,48680241,48680910,0.9265763997906855
19,48696707,48696927,0.08888888888888886
19,48703186,48703561,0.8888888888888888
19,48719797,48720055,0.9984848484848484
19,48720576,48721019,0.09769222531591347
19,48728899,48729568,0.9441703216374269
19,48735170,48735556,0.9848484848484849
19,48738761,48739705,0.012479904549232276
19,48750431,48750964,0.9292438271604938
19,48752521,48753238,0.0039215686274509795
19,48795148,48795488,0.0
19,48810840,48811177,0.0
19,48812288,48812508,0.0
19,48837231,48837517,0.041601255886970154
19,48872227,48872671,0.029064685314685312
19,48899965,48900361,0.0
19,48933438,48933798,0.006993006993006992
19,48954669,48955236,0.0
19,48965115,48966119,0.005925925925925922
19,48993191,48993516,0.005263157894736839
19,49017830,49018984,0.0
19,49019516,49019836,0.05900072150072148
19,49055965,49057240,0.011316872427983534
19,49057837,49058363,0.4095661739576213
19,49064904,49065189,0.0
19,49071872,49072959,0.16960215050649832
19,49085101,49085823,0.009569377990430622
19,49114198,49115312,0.0741025641025641
19,49118766,49120378,0.033733899542723066
19,49127848,49128237,0.004352577630388875
19,49130403,49130689,1.0
19,49132967,49133437,0.6827943342888995
19,49142835,49143051,0.004201680672268907
19,49148955,49151003,0.012382315807354372
19,49157623,49157900,0.0
19,49166018,49166295,0.8857217054025566
19,49196441,49196813,0.9099127393647517
19,49210238,49210862,0.29783709117513574
19,49337930,49338371,1.0
19,49338761,49339066,0.9950248756218905
19,49339397,49340371,0.7337662337662338
19,49363495,49363952,0.0
19,49388012,49388347,0.0
19,49422369,49422755,0.0
19,49427946,49428837,0.1655473925859062
19,49431059,49431611,0.6722162125799896
19,49432494,49433018,0.0796633941093969
19,49433561,49434031,0.6377995642701525
19,49436353,49436788,0.12876966783216784
19,49441151,49441577,0.30369651362926786
19,49442850,49443965,0.0043859649122807
19,49451506,49451928,0.0037593984962406
19,49453022,49453580,0.0
19,49461770,49462109,1.0
19,49464191,49464594,1.0
19,49487178,49487708,0.00595238095238095
19,49487983,49488261,0.0
19,49495995,49496582,0.006734006734006728
19,49513274,49513594,0.0
19,49524520,49524754,1.0
19,49527724,49528011,0.020915032679738547
19,49533821,49534413,0.0
19,49555619,49556918,0.9978947368421053
19,49580500,49580729,0.00609756097560975
19,49590400,49592250,0.0
19,49593352,49593655,0.024691358024691332
19,49594487,49594814,0.971646942800789
19,49596884,49597924,0.9875
19,49601559,49601893,0.8022836538461539
19,49615966,49616219,0.9554464285714286
19,49639966,49640718,0.0
19,49641821,49642507,0.04166666666666665
19,49651274,49653034,1.0
19,49664433,49664941,0.0
19,49665578,49666085,0.0
19,49670123,49670496,1.0
19,49676753,49677789,0.0
19,49680665,49680915,0.0
19,49688073,49688302,0.8016675905395417
19,49689763,49691541,0.20411624055272817
19,49701325,49701746,0.1438137114194905
19,49719550,49720122,0.8631368631368631
19,49746235,49746637,0.21005819450069071
19,49766375,49767248,0.0059523809523809494
19,49788557,49788803,1.0
19,49799922,49800142,1.0
19,49808754,49809564,0.0746031746031746
19,49818292,49818505,0.0222222222222222
19,49850533,49852226,0.016311989896895553
19,49858470,49858724,1.0
19,49861578,49863029,0.8869850192101131
19,49867122,49867736,0.0
19,49869679,49870140,0.0
19,49876139,49878308,0.003817663817663813
19,49889812,49890741,0.011363636363636362
19,49929097,49929881,0.005636363636363636
19,50024919,50026229,0.0
19,50050755,50051235,0.0
19,50162890,50163257,0.7638095238095237
19,50203225,50203939,0.22336451026927215
19,50205344,50205598,0.04166666666666665
19,50210373,50210816,0.9989047097480832
19,50230727,50231031,0.8181818181818182
19,50259085,50259295,0.3590507665850131
19,50309040,50309251,0.9090909090909092
19,50323523,50323771,0.9128787878787878
19,50328197,50328813,0.06839934259289097
19,50329044,50329375,0.0
19,50330812,50331070,0.0
19,50333133,50334190,0.015397237171430714
19,50357589,50358006,0.009512578616352194
19,50358516,50358826,0.674481658692185
19,50376349,50377026,0.00555555555555555
19,50378161,50378407,0.9230769230769232
19,50381921,50382233,0.990909090909091
19,50383924,50384676,0.0
19,50402220,50402812,1.0
19,50415412,50415903,0.4396123321123321
19,50428013,50428381,0.04554472312574593
19,50431647,50432420,0.00769230769230769
19,50458494,50459315,0.46446257628523635
19,50476172,50476951,0.0
19,50511061,50511616,0.0
19,50517039,50519539,0.8378987097299828
19,50548525,50548865,1.0
19,50606063,50606380,0.9090909090909092
19,50607927,50608262,0.012530926082772838
19,50625068,50625536,0.9646739130434783
19,50639027,50639729,0.15898164335664336
19,50658666,50659257,0.0634936341558104
19,50661992,50662496,0.7373748473748474
19,50666402,50668888,0.31966341554139927
19,50686567,50686837,0.4594624125874126
19,50694826,50695934,0.007297050775311644
19,50716797,50717041,0.9945945945945945
19,50718190,50719699,0.0
19,50724404,50725626,0.05826164457878012
19,50728375,50728712,0.20963225371120106
19,50791619,50791841,1.0
19,50804182,50805114,0.002040816326530611
19,50818011,50818525,0.0
19,50826956,50827214,0.8181818181818182
19,50836037,50836254,0.012490241998438715
19,50908387,50908748,0.8406371166418886
19,50912746,50912993,0.060661764705882346
19,51002658,51003107,0.7483058608058608
19,51016897,51017651,0.013265306122448972
19,51018748,51019547,0.06777157268960547
19,51031962,51032219,0.8573840907600498
19,51098565,51099184,1.0
19,51103950,51104583,0.9761538461538461
19,51108166,51108919,0.022192093620665043
19,51181457,51181992,0.852404181184669
19,51271174,51271440,0.7531221716928459
19,51311484,51312204,0.0
19,51326810,51327891,0.045371785077667426
19,51338874,51339099,0.0
19,51339821,51340672,0.0059912837372887795
19,51366146,51368333,0.005494505494505492
19,51394369,51394624,0.0606060606060606
19,51421745,51422159,0.013492063492063484
19,51571058,51571283,0.017857142857142856
19,51593999,51594747,0.015151515151515148
19,51598548,51598771,0.9930555555555557
19,51601165,51601745,0.3231821105953973
19,51689332,51689583,0.14583333333333334
19,51702991,51703473,0.12956350838703778
19,51703879,51704478,0.0006377551020408125
19,51713406,51714136,0.8780579539508111
19,51719170,51719955,0.24943220599262503
19,51887588,51888115,0.24687607433052772
19,51949063,51949290,0.2956680948312848
19,52007975,52008329,0.0
19,52028070,52028471,0.0075757575757575725
19,52048578,52048961,0.003676470588235294
19,52095227,52095985,0.022317622701254407
19,52139360,52140155,0.0
19,52171074,52171602,0.008547008547008544
19,52189567,52190428,0.0009107468123861556
19,52269565,52270004,0.0
19,52297146,52297618,0.0
19,52336225,52336684,0.009462759462759457
19,52369831,52370319,0.17727491806439175
19,52397702,52397905,0.023809523809523798
19,52398053,52398274,0.04006124084249082
19,52451208,52451592,0.5117424242424242
19,52453403,52453992,0.28088235294117647
19,52492687,52493342,0.39053869070103364
19,52527643,52528106,0.0
19,52535824,52536667,0.0280722566134739
19,52570055,52570786,0.026011671487145754
19,52601293,52601896,0.0034459279855974475
19,52637922,52638560,0.0
19,52689886,52690692,0.0007530120481927687
19,52725720,52725942,1.0
19,52734339,52735246,0.008547008547008544
19,52786335,52786959,0.0
19,52857571,52857814,0.0
19,52897207,52897952,0.0537037037037037
19,52922825,52923136,0.0
19,52923368,52923613,0.0
19,52942091,52942680,0.0
19,52962477,52963070,0.0
19,52993479,52993775,0.0
19,53037482,53037980,0.3313958263958264
19,53057962,53058559,0.23594005201148055
19,53102806,53103845,0.0013020833333333333
19,53132372,53132977,0.020046620046620035
19,53158177,53158595,0.0
19,53158936,53159247,0.0074074074074074
19,53192776,53193397,0.008241758241758238
19,53196857,53197182,0.004629629629629625
19,53254566,53255313,0.04101107226107225
19,53291158,53291479,0.9883023044183026
19,53308367,53308758,0.25776429411988894
19,53329118,53329325,0.5371710526315789
19,53333542,53334242,0.004329004329004328
19,53365557,53366232,0.0
19,53395015,53395666,0.0011223344556677889
19,53431836,53432038,0.0
19,53432301,53432570,0.0041666666666666605
19,53467548,53468178,0.0
19,53520614,53521306,0.012946473816039031
19,53521391,53521669,0.07725607725607724
19,53537558,53538603,0.5592958435095156
19,53554160,53555000,0.46892716159957537
19,53647822,53648987,0.9835310816889764
19,53768486,53768705,0.8295454545454546
19,53866133,53866555,0.08333333333333333
19,53868600,53869736,0.05576855279393619
19,53873918,53874187,1.0
19,53879410,53879697,0.0
19,53882061,53882350,0.0
19,53898450,53899218,0.0824109224109224
19,53906712,53906946,0.01105442176870748
19,53908122,53908714,0.0
19,53909456,53909833,0.20192307692307693
19,53941977,53942491,0.07331730769230768
19,53962924,53963471,0.051355661881977675
19,53978158,53978701,0.1015151515151515
19,53979767,53980318,0.006172839506172833
19,53982049,53982954,0.2747026802173861
19,53991354,53991876,0.0034013605442176835
19,53992802,53993358,0.34421731046731047
19,54011840,54012088,0.7148148148148148
19,54095895,54096198,0.014923621778460475
19,54102677,54103282,0.0
19,54115272,54115787,0.0
19,54137355,54138609,0.004092071611253197
19,54159365,54160172,0.0021367521367521344
19,54162185,54162644,0.028395333480079228
19,54180759,54181159,1.0
19,54189178,54191646,0.015885245684107163
19,54200716,54201336,0.0
19,54207238,54207507,0.6584772370486656
19,54415229,54415654,0.09176421404682274
19,54416728,54417051,0.6888888888888888
19,54449013,54449804,0.0033536585365853636
19,54456052,54456769,0.9522058823529411
19,54461245,54461558,0.8309941520467836
19,54462992,54465635,0.06453622109255831
19,54527024,54527284,1.0
19,54982538,54982751,0.9814814814814815
19,54982861,54983167,0.9615384615384617
19,55032849,55033554,0.9285714285714286
19,55062770,55063366,0.0077416931684954615
19,55080065,55080276,0.29434648689192733
19,55080537,55082612,0.05414418944508399
19,55086609,55087519,0.04385152237294945
19,55096687,55097680,0.7897727272727272
19,55117120,55117737,0.0
19,55146264,55147030,0.008888888888888889
19,55156164,55157097,0.01499999999999999
19,55160655,55161844,0.5103908070405195
19,55162092,55162295,0.8101179865885748
19,55166152,55166399,0.0
19,55173508,55173949,0.0071428571428571435
19,55178814,55180255,0.06314927867919037
19,55257901,55259507,0.004201680672268906
19,55279480,55279737,0.08465608465608464
19,55279906,55280450,0.0
19,55284102,55284452,0.0
19,55286949,55287283,1.0
19,55302699,55302910,1.0
19,55312947,55313232,0.9659259259259259
19,55339127,55339893,0.002136752136752131
19,55346232,55346687,0.9843073593073594
19,55347109,55347460,1.0
19,55353648,55354962,0.0
19,55359024,55359233,0.9240207518717654
19,55362268,55362625,1.0
19,55369209,55370223,0.002486501847115652
19,55377637,55378108,0.5288397762081973
19,55383943,55386796,0.0
19,55407331,55408448,0.017468699283231595
19,55433083,55433801,0.45433057191821746
19,55440433,55440736,0.13707627725396004
19,55442004,55443301,0.005790453233635051
19,55451266,55452880,0.014557338086749846
19,55461330,55462075,0.03594771241830066
19,55476177,55476804,0.0035087719298245576
19,55481210,55485549,0.7472458582013578
19,55486409,55486776,0.7714040071770335
19,55489355,55489659,0.7869513392401496
19,55490773,55491088,1.0
19,55493605,55494004,0.6939709595959596
19,55503444,55503966,0.4505440505440505
19,55529821,55530313,1.0
19,55531087,55531318,0.935004995004995
19,55536036,55536301,0.9935897435897436
19,55549903,55550150,0.4545454545454546
19,55577908,55579493,0.9926157720275367
19,55587020,55587566,0.01515151515151515
19,55592362,55593605,0.9294871794871794
19,55599335,55600697,0.005185466621636829
19,55602461,55602866,0.6765064437478231
19,55605348,55605816,0.0
19,55613539,55616801,0.9708549541435448
19,55621673,55622500,1.0
19,55640166,55644105,0.024829589752251503
19,55644946,55645177,0.4444444444444444
19,55647891,55648571,0.0
19,55652296,55655891,0.26333546857705614
19,55665269,55665552,0.9258838383838384
19,55674742,55675518,0.01666666666666666
19,55685300,55685753,1.0
19,55849816,55851740,0.9930069930069931
19,55858049,55858303,0.9879792072774529
19,56086672,56088927,1.0
19,56097422,56097734,1.0
19,56098434,56098878,1.0
19,56100930,56101374,0.8461538461538461
19,56103719,56104586,0.9930069930069931
19,56120402,56121707,0.0026315789473684197
19,56140822,56141315,0.0017094017094017066
19,56159707,56160250,1.0
19,56197686,56197904,1.0
19,56217219,56218006,0.08496753246753246
19,56314398,56315417,0.012493516991268112
19,56368048,56368626,0.0067287784679089
19,56393267,56393986,0.022166496148396594
19,56403987,56404487,0.0
19,56476944,56478372,0.05217688133064809
19,56507374,56508137,0.15329117179610643
19,56538306,56539277,0.0200501253132832
19,56566996,56567932,0.013048705680284626
19,56595207,56595528,0.0015479876160990704
19,56621790,56622816,0.9844622697563874
19,56638055,56638263,0.08238636363636363
19,56642829,56643647,0.29867896156131446
19,56663693,56665039,0.9905753968253969
19,56671519,56672007,0.06433011433011433
19,56765246,56765574,0.17555865369403573
19,56795314,56795664,0.9501778903781192
19,56838629,56839102,0.44517752362579943
19,56839915,56840916,0.795149631365994
19,56864474,56865054,0.7186457229519374
19,57099320,57099569,0.08966768525592055
19,57106233,57107080,0.12272727272727271
19,57118971,57119265,0.6804220641002251
19,57171850,57172482,0.0
19,57191328,57192057,0.01176470588235294
19,57240520,57240918,0.021226415094339618
19,57280094,57280855,0.005320378151260503
19,57317571,57317786,0.2351324199150286
19,57320231,57320882,0.0025641025641025598
19,57351073,57351868,0.0
19,57363389,57363742,0.0
19,57389723,57390149,0.0
19,57411072,57411698,0.0033333333333333296
19,57435126,57435823,0.00505050505050505
19,57487657,57488245,0.00377358490566036
19,57499756,57500375,0.0030864197530864165
19,57527204,57527840,0.0
19,57559185,57559905,0.020170618854829375
19,57578433,57579156,0.03874047645005347
19,57583371,57584396,0.09546584368012938
19,57599861,57600402,0.003921568627450976
19,57614162,57614534,0.0
19,57632971,57633631,0.0033444816053511696
19,57664255,57664736,0.007936507936507933
19,57708821,57709149,0.0
19,57727217,57727660,0.028070175438596492
19,57746720,57747251,0.00876504447933019
19,57769558,57770118,0.0
19,57786104,57786750,1.0
19,57814487,57814962,0.0017825311942959
19,57819636,57820066,0.004784688995215309
19,57849771,57850192,0.0
19,57888577,57888908,0.0
19,57916253,57916686,0.0064935064935064905
19,57934968,57935432,0.07715041648865174
19,57947318,57947851,0.005355093714139995
19,58002087,58003130,0.07900199883188487
19,58009386,58009856,0.030039482122815445
19,58033747,58034529,0.05205409410803477
19,58037937,58038344,0.7298220298220298
19,58042986,58043219,0.42411130536130537
19,58044430,58045246,0.8646639902713341
19,58059025,58060411,0.47847733850618074
19,58084449,58085560,0.980061605061605
19,58097971,58098621,0.0
19,58117942,58118874,0.17705962338315276
19,58150370,58150920,0.0016648168701442795
19,58154656,58155466,0.07872430599703326
19,58183134,58183740,0.03617536309844002
19,58203853,58204666,0.5409731934731935
19,58216911,58217363,0.5172644170813507
19,58228577,58229188,0.0
19,58278548,58279606,0.0033333333333333327
19,58305161,58305652,0.0
19,58326832,58327501,0.0009881422924901183
19,58347087,58347617,0.023763477251849338
19,58349975,58351040,0.9071895424836601
19,58356031,58357502,0.27570958239215443
19,58361898,58363168,0.0134032634032634
19,58367019,58369228,0.8804648262379074
19,58380467,58381274,0.0032151756289687306
19,58386354,58387511,0.0
19,58396086,58397055,0.1251094096682332
19,58400893,58401767,0.16226975638740343
19,58408181,58409162,0.02442298850574712
19,58439847,58440883,0.05978161359740306
19,58451373,58452069,0.0014636935391652318
19,58455564,58456422,1.0
19,58466842,58467591,0.004713423831070888
19,58470962,58472145,0.9946969696969696
19,58475486,58476682,0.01714285714285714
19,58480370,58480767,0.9110869972938939
19,58499117,58499644,0.005681818181818182
19,58513941,58514338,0.06527430444819979
19,58516688,58516921,1.0
19,58516985,58517572,0.913433573650292
19,58519290,58520059,0.0008285004142502059
19,58538411,58538937,0.0
19,58544009,58545115,0.0021954236239950463
19,58554784,58555295,0.0
19,58558566,58559733,0.032585596221959855
19,58562046,58563388,0.006438749742321169
19,58572834,58573692,0.004132231404958677
19,58575330,58575932,0.14814814814814814
19,58581324,58581906,0.7349170437405732
2,45510,46603,0.1572501571922446
2,263400,265238,0.1138066754241337
2,287353,290099,0.028393047678356813
2,314828,315170,0.9606060606060607
2,420051,421142,0.406060606060606
2,426472,427581,0.9400474574234825
2,467849,468659,0.04316493159204155
2,487884,488610,0.5512820512820512
2,496823,497038,0.9272727272727274
2,502994,503502,0.9958333333333333
2,558069,558469,0.4242087980427532
2,582399,582647,1.0
2,582818,583385,0.63
2,620639,621993,0.9430622009569378
2,628909,629190,0.8885625737898465
2,636121,637112,0.33757991230171935
2,676651,677678,0.0
2,950000,951600,0.10361013170330453
2,1056280,1057044,1.0
2,1167330,1168134,1.0
2,1262647,1262889,0.9413430712197159
2,1282621,1282870,0.7099764071452646
2,1476986,1477859,0.6036179088376005
2,1489880,1490467,0.6858974358974358
2,1512400,1512601,0.8952991452991452
2,1540500,1540717,0.9181176470588236
2,1568179,1569351,1.0
2,1648223,1649629,0.9665078953442124
2,1666219,1666431,0.9623168498168498
2,1743061,1744846,0.01337105605274091
2,1797846,1798288,0.8833333333333333
2,1839074,1839365,0.9928571428571429
2,1842654,1843136,0.8717948717948718
2,1937296,1937788,0.954886050181678
2,2189738,2189944,0.9495527898804267
2,2750970,2751368,1.0
2,3059600,3059900,0.8463275436547174
2,3180416,3181342,0.8410037112218162
2,3284103,3284457,1.0
2,3285655,3285960,1.0
2,3287336,3287732,0.940239448051948
2,3313905,3314164,0.9791666666666667
2,3317292,3317522,0.981981981981982
2,3377573,3378141,0.04583333333333333
2,3379579,3380205,0.002314814814814808
2,3387631,3388729,0.9555555555555555
2,3500511,3500857,0.9871794871794872
2,3518499,3519846,0.0012121212121212121
2,3557899,3558742,0.0
2,3575064,3576114,0.017949032099975486
2,3594957,3595161,0.7857142857142857
2,3605225,3605535,0.3376068376068376
2,3643730,3644062,0.8857142857142858
2,3651069,3651285,0.0
2,3651535,3651875,0.0
2,3703238,3704337,0.35236014558769974
2,3786225,3786728,1.0
2,4003059,4003262,0.8751178695518318
2,4108499,4108853,0.7755102040816326
2,5673350,5673578,0.0909090909090909
2,5691055,5694076,0.11208517284334463
2,5695936,5697511,0.04313002910657524
2,5706724,5707429,0.9972565157750343
2,6495817,6496028,0.981283422459893
2,6865032,6866209,0.003872863247863247
2,6917253,6918302,0.002010670488931357
2,7430940,7431511,0.042565228153381644
2,7767199,7767609,0.987012987012987
2,8027892,8028156,1.0
2,8456777,8457443,0.682219807951421
2,8645738,8645942,1.0
2,8676184,8677134,0.1724948502011899
2,8678162,8678373,0.002597402597402591
2,8678741,8679456,0.005917159763313608
2,8681860,8682609,0.0031055900621118
2,8684976,8686058,0.004701110683963176
2,8837243,8837659,0.0
2,9002998,9004501,0.0
2,9206254,9207815,0.016463414634146342
2,9319114,9319325,0.9794736842105263
2,9374594,9374866,0.9809053651266766
2,9422997,9424153,0.0015798611111111102
2,9474065,9475106,0.005146699966258554
2,9555393,9556477,0.0
2,9630060,9631433,0.0003968253968253956
2,9843134,9843772,0.024060150375939848
2,9950778,9952327,0.0014662756598240452
2,10010565,10016249,0.9758857794161907
2,10042508,10044575,0.25590408170725887
2,10079521,10080889,0.029585941145997444
2,10120152,10120804,0.004166666666666662
2,10121942,10123354,0.006127965223577354
2,10302182,10304383,0.003438359589897472
2,10419590,10420168,1.0
2,10426763,10427022,0.9861111111111112
2,10432265,10432626,0.0
2,10447701,10449029,0.0016666666666666668
2,10526415,10526639,0.8924196524667813
2,10689598,10690115,0.0
2,10721080,10722256,0.0337995337995338
2,10812276,10813258,0.02980769230769231
2,10911975,10913350,0.5645804881188423
2,10913535,10913826,0.9761904761904763
2,10960905,10961362,1.0
2,11155454,11155880,0.0016366612111292922
2,11343833,11345427,0.011564803226255038
2,11465617,11466259,0.0
2,11481874,11483139,0.0862931573556909
2,11592715,11593177,0.9554924242424243
2,11610640,11610946,0.9487145958541839
2,11634184,11634395,1.0
2,11656724,11657110,0.8451596712466277
2,11669523,11670307,0.10034632034632032
2,11746123,11747081,0.19312283737024222
2,11784857,11785127,0.9275426328057907
2,12716499,12718893,0.015708101422387134
2,14632253,14635685,0.24677145232269457
2,15561015,15561393,0.0
2,15591668,15592370,0.005128205128205123
2,15939679,15942910,0.0038434604611075176
2,16013822,16014297,0.5327620360922546
2,16508095,16508554,0.2170644001307617
2,17538888,17539150,0.0
2,17540270,17540754,0.005263157894736839
2,17753288,17754673,0.0037878787878787876
2,17877771,17877978,0.0238095238095238
2,17878226,17879653,0.06220095693779904
2,18560202,18560698,0.06818181818181818
2,18584479,18584914,0.8105263157894737
2,19347721,19348531,0.0
2,19351974,19352200,0.12855414398064124
2,19353396,19353671,0.7746127946127945
2,19356028,19358642,0.13662381302141868
2,19361202,19361889,0.10728993228993226
2,19362988,19363204,0.0
2,19868667,19869146,0.0
2,19901243,19902306,0.0055177626606198
2,19989827,19990468,0.048400673400673395
2,20012306,20013022,0.008895866038723178
2,20051433,20052103,0.003968253968253966
2,20223327,20226006,0.020510132774283717
2,20350252,20351302,0.0023448773448773432
2,20446667,20448227,0.029951153202396465
2,20650952,20651413,0.03809523809523809
2,20665529,20667829,0.04651351497124426
2,20670246,20671520,0.4157391336733442
2,20822804,20823174,0.0017554307793457957
2,21043797,21044089,0.12887112887112886
2,23384858,23387253,0.009380746351405754
2,23526216,23526421,0.4831991054213276
2,23628970,23629219,0.8625041292234258
2,23642703,23642906,1.0
2,23690438,23690699,0.9903846153846154
2,23926386,23927484,0.028339460784313722
2,23940469,23941008,0.0
2,24009810,24010390,0.003968253968253967
2,24049830,24050443,0.0
2,24076099,24077424,0.041544692942208465
2,24084156,24084808,0.0
2,24123120,24123923,0.004166666666666665
2,24174776,24175325,0.6618654537286613
2,24175544,24175800,0.9577540106951872
2,24359751,24360742,0.0
2,24490841,24492299,0.0047937681014680895
2,24793010,24793758,0.0
2,24919603,24920820,0.0
2,24971271,24972345,0.0009652509652509643
2,25041813,25042858,0.0
2,25131414,25131908,0.015694076038903618
2,25161070,25161894,0.2573409062664435
2,25168203,25169006,0.0
2,25204232,25204708,0.4440644602957428
2,25215856,25216224,0.006349206349206342
2,25251888,25252729,0.0
2,25252837,25253059,0.9791666666666666
2,25276894,25277560,0.0
2,25340440,25342735,0.029605263157894735
2,25376807,25377026,0.0045507836603727
2,25673033,25673987,0.007643651428084167
2,25877644,25878784,0.0014005602240896354
2,25981685,25982780,0.045392515980751266
2,26033432,26034698,0.0
2,26172547,26174335,0.22933122433122435
2,26178826,26179150,0.0175438596491228
2,26184553,26185384,0.09737717525768734
2,26244234,26245078,0.004524886877828053
2,26245302,26245539,0.0
2,26345540,26346498,0.028406893432360324
2,26401735,26402189,0.07505050505050505
2,26503321,26503842,0.011904761904761899
2,26562246,26562819,0.12466316813679897
2,26563013,26563233,0.7010998135464092
2,26692577,26693683,0.09849945376261163
2,26727670,26728606,0.9460527847100124
2,26764162,26764632,0.0035842293906809997
2,26785892,26786597,0.004160263433309556
2,26847434,26850054,0.028609580478153988
2,26970405,26970996,0.0
2,27032732,27033253,0.0
2,27049978,27052085,0.0036925186741363202
2,27071271,27072047,0.006802721088435372
2,27082444,27082744,1.0
2,27085678,27086902,0.027749027274643966
2,27118699,27119291,0.26498868778280543
2,27123512,27123898,0.03954036159918512
2,27134112,27134819,0.0
2,27150145,27150346,1.0
2,27211564,27212852,0.03386975343497082
2,27217260,27217849,0.04250676859372511
2,27262149,27265321,0.031014677195232748
2,27306215,27308597,0.36932345776765585
2,27356429,27357268,0.0
2,27369978,27371232,0.0
2,27378474,27378809,0.9972826086956522
2,27380589,27381064,0.01350762527233115
2,27409017,27409955,0.023388888888888886
2,27428398,27429262,0.002410163049355646
2,27442072,27442803,0.9214015151515151
2,27489687,27489975,0.0
2,27494814,27495470,0.08687946523875334
2,27582887,27583211,0.00769230769230769
2,27663392,27664543,0.02007575757575757
2,27715473,27715754,0.0
2,27735340,27735856,0.00833333333333333
2,27771603,27772077,0.0020661157024793363
2,27890193,27890897,0.0
2,28390097,28393881,0.0192257279265019
2,28566692,28567066,0.0
2,28751346,28752522,0.00357142857142857
2,28810722,28811145,0.3247863247863248
2,28869862,28870573,0.006324404761904761
2,28894500,28895159,0.0
2,29115117,29116043,0.003095975232198141
2,29919965,29921684,0.03521881344461989
2,30146445,30148055,0.019841269841269844
2,30230700,30232789,0.02662014592058668
2,30447122,30447854,0.019424859152581922
2,31137455,31138955,0.0
2,31233874,31234787,0.17600912159735685
2,31580223,31581334,0.06674381864108457
2,32009584,32011030,0.0
2,32039733,32039950,0.0
2,32063297,32064397,0.004166666666666665
2,32165608,32165879,0.0
2,32277896,32278402,0.0026525198938992032
2,32356678,32358197,0.0
2,32627940,32628203,0.004166666666666667
2,32946381,32948097,0.04696365758027399
